,X,Y,Class,Method
0,0.9722996844204614,0.13614708669369974,0,t-SNE
1,0.9329162693284119,0.5301399573406068,0,UMAP
2,0.12783179851720738,0.15069304819824042,0,PCA
3,0.4041013560513429,0.7620099899924717,1,t-SNE
4,0.1301418254584918,0.5670053499955717,1,UMAP
5,0.7736354800798538,0.4794548739999983,1,PCA
6,0.8394290507674352,0.7744074230880551,0,t-SNE
7,0.2185313933784795,0.901292346670282,0,UMAP
8,0.7242559455408828,0.1816976208594639,0,PCA
9,0.3640561794290367,0.423909345915825,1,t-SNE
10,0.2931674331569216,0.010118044914355528,1,UMAP
11,0.4561851244258793,0.6022064633357218,1,PCA
12,0.14323187888312544,0.4320617469344308,1,t-SNE
13,0.3294278749146776,0.0384315066188316,1,UMAP
14,0.489575724096213,0.743134801888903,1,PCA
15,0.8403901104347812,0.23402043796764255,2,t-SNE
16,0.8274785159645281,0.500662446956491,2,UMAP
17,0.2202913106553221,0.18281486262877408,2,PCA
18,0.8177796409733009,0.7558874095705699,0,t-SNE
19,0.24725711640451137,0.8990576045065224,0,UMAP
20,0.7224230775744527,0.2296294739307535,0,PCA
21,0.6667630108675617,0.16784835064200126,2,t-SNE
22,0.7255075053192879,0.46767258665790806,2,UMAP
23,0.28350462541651045,0.31284480175032725,2,PCA
24,0.8609330899080871,0.18193500302072702,0,t-SNE
25,0.8920253170884238,0.496765931948516,0,UMAP
26,0.18216765283461944,0.22840045414836832,0,PCA
27,0.7810229395701248,0.1277240060073152,0,t-SNE
28,0.9398865218605927,0.3489853639348235,0,UMAP
29,0.09770051693240156,0.2960924563869574,0,PCA
30,0.23404742715038457,0.5385364983295757,1,t-SNE
31,0.2969339290583903,0.2277716984540354,1,UMAP
32,0.5088394935551328,0.6684637555677662,1,PCA
33,0.23667969242175396,0.4815044527187196,2,t-SNE
34,0.35649099725121536,0.08909328532018906,2,UMAP
35,0.42184354166431065,0.750242774007861,2,PCA
36,0.2635013374133873,0.6933256203823381,1,t-SNE
37,0.09986962121561349,0.3473411671799189,1,UMAP
38,0.6582236985430605,0.5829434469132762,1,PCA
39,0.6994332974671383,0.879092474168983,1,t-SNE
40,0.05811703044059979,0.8830127661073084,1,UMAP
41,0.83140601715581,0.17763000208678886,1,PCA
42,0.16319713911093986,0.4457164025850745,1,t-SNE
43,0.3413284397089068,0.04214079360617967,1,UMAP
44,0.48081102184440155,0.7726684532827983,1,PCA
45,0.7963225004913475,0.8482194966499639,1,t-SNE
46,0.1506612245442019,0.9373651411709255,1,UMAP
47,0.84416837167488,0.12457050856092666,1,PCA
48,0.8942135020681482,0.10830054932739502,2,t-SNE
49,0.9846330760562348,0.4853380113741967,2,UMAP
50,0.03347466016139722,0.20587558443146783,2,PCA
51,0.5976790848022931,0.20987530558219347,2,t-SNE
52,0.7641918487017383,0.32648791365692265,2,UMAP
53,0.20100577444110723,0.44869236104270616,2,PCA
54,0.7064761377295643,0.8253603535663747,0,t-SNE
55,0.1351760294092328,0.8788351689069178,0,UMAP
56,0.7639669855501854,0.21321147107858837,0,PCA
57,0.18751821985044886,0.5579635869242302,1,t-SNE
58,0.2368263693382423,0.17049480016364182,1,UMAP
59,0.5794269835825583,0.7883073370799112,1,PCA
60,0.06816435679662491,0.4009983183360323,2,t-SNE
61,0.34521363245915215,0.1258700187525541,2,UMAP
62,0.4522079957029535,0.7176374857392949,2,PCA
63,0.7488483333155009,0.6644655048083986,0,t-SNE
64,0.2899617291753563,0.7631130403782416,0,UMAP
65,0.6717179810139807,0.19647064862456506,0,PCA
66,0.8769761101709066,0.4283843545647956,0,t-SNE
67,0.6168271663288944,0.6976217242814201,0,UMAP
68,0.3940319835896665,0.1777307565126397,0,PCA
69,0.27831827586557223,0.751577568511087,1,t-SNE
70,0.13830885526038825,0.3362426851944359,1,UMAP
71,0.6473541062291277,0.5943693739974126,1,PCA
72,0.9227591410784897,0.5417946931184788,0,t-SNE
73,0.5185534286426777,0.720855738145014,0,UMAP
74,0.4570472929826643,0.1910949865731721,0,PCA
75,0.7422468028497509,0.9738695219416154,1,t-SNE
76,0.0,0.9205909207136223,1,UMAP
77,0.9347550345908407,0.31654207563755443,1,PCA
78,0.9320444679614657,0.4022299221923772,0,t-SNE
79,0.661339094252059,0.7089846730159081,0,UMAP
80,0.37527364299343235,0.1256619163483923,0,PCA
81,0.8555088946622373,0.8659328170161373,0,t-SNE
82,0.14462499229390574,0.9112148301939923,0,UMAP
83,0.7757185314042878,0.06230741310641119,0,PCA
84,0.17783832994467041,0.6213326055978918,2,t-SNE
85,0.15669498529038509,0.20662361057959516,2,UMAP
86,0.5417214250303394,0.640401308558852,2,PCA
87,0.3394590902105742,0.23156237206682367,2,t-SNE
88,0.6184137886602948,0.11066875802698928,2,UMAP
89,0.2645452676330932,0.543265198398339,2,PCA
90,0.653252028767796,0.8197548691909069,1,t-SNE
91,0.10166035090915251,0.8059469353381223,1,UMAP
92,0.8656811649537843,0.2981142871845932,1,PCA
93,0.7477264276186286,0.19883174303271667,2,t-SNE
94,0.8552094030456706,0.391154575871664,2,UMAP
95,0.18842093365905271,0.22364535025071625,2,PCA
96,0.22311063969061673,0.5837541107678262,1,t-SNE
97,0.20678990215620685,0.2443634894568833,1,UMAP
98,0.5617253579572158,0.6264781309372475,1,PCA
99,0.9065170841907373,0.6006639326685216,0,t-SNE
100,0.41484013256148355,0.7752448602459805,0,UMAP
101,0.5643081002794582,0.15579212217652083,0,PCA
102,0.08767689898980735,0.4676654668289474,2,t-SNE
103,0.27518755661549454,0.046823298830414584,2,UMAP
104,0.4631510377845335,0.7573333135907541,2,PCA
105,0.8702909333568879,0.20174128566656863,2,t-SNE
106,0.892508454487946,0.53711341417209,2,UMAP
107,0.17194605789514694,0.19659984734194322,2,PCA
108,0.6664994653822927,0.7442227721123795,1,t-SNE
109,0.1941450345260794,0.7623148462283849,1,UMAP
