,X,Y,Class,Method
0,0.05613110708469238,0.5355347213886167,1,t-SNE
1,0.05424391739234097,0.49967401615996454,1,UMAP
2,0.14517327645738376,0.18354624701595013,1,PCA
3,0.6229120026252494,0.5864177576020311,0,t-SNE
4,0.9681642650178528,0.2624943230341425,0,UMAP
5,0.040237503730576586,0.1910830413369458,0,PCA
6,0.42159320495011327,0.07063004976623494,0,t-SNE
7,0.7589277892150076,0.8856897592557326,0,UMAP
8,0.0802115481122584,0.27202682835772346,0,PCA
9,0.8984126009936322,0.788434963138658,0,t-SNE
10,0.9020372315016387,0.07448832451303627,0,UMAP
11,0.00024040249931482627,0.12088421819877865,0,PCA
12,0.4383012683882425,0.01254051322663502,0,t-SNE
13,0.728007722205964,0.8406999675655087,0,UMAP
14,0.0802282330844345,0.11642189374532752,0,PCA
15,0.910282092065591,0.6233190772562371,1,t-SNE
16,0.7702932857256876,0.056948080822883884,1,UMAP
17,0.00020952760548571814,0.4443473307750794,1,PCA
18,0.9701768037346339,0.5594996116032401,1,t-SNE
19,0.7516181835065637,0.11548789732251785,1,UMAP
20,9.907345495752118e-05,0.6724529047164152,1,PCA
21,0.631371566030179,0.5897467139838521,0,t-SNE
22,0.9766632075377379,0.26301091065413523,0,UMAP
23,0.0402282827146662,0.24453417356118648,0,PCA
24,0.11848780871883052,0.7475145071033968,1,t-SNE
25,0.04577196048391424,0.32344447880896976,1,UMAP
26,0.18568792823649374,0.24991517557051546,1,PCA
27,0.08975424112347302,0.14977254372112359,1,t-SNE
28,0.2700267339716906,0.9455074975004613,1,UMAP
29,0.10022004096711479,0.12207404656779089,1,PCA
30,0.9508064429387266,0.6596920551921513,1,t-SNE
31,0.7974590271996324,0.07077574692318678,1,UMAP
32,0.00021020798516729888,0.3346921952320826,1,PCA
33,0.9560878827290002,0.534956158036143,1,t-SNE
34,0.7317691860072021,0.10536955420428373,1,UMAP
35,6.98404782835671e-05,0.8613679887602852,1,PCA
36,0.45796855931339475,0.13369091973205172,0,t-SNE
37,0.7956915331945049,0.8848722947700127,0,UMAP
38,0.07018364133329881,0.4733291686624127,0,PCA
39,0.09876377100560135,0.6810319307570664,0,t-SNE
40,0.05676844888060972,0.37609969709830327,0,UMAP
41,0.17019832119725428,0.10174538846372902,0,PCA
42,0.3996252141209123,0.09846242523963172,0,t-SNE
43,0.7662210425749069,0.8995225397396909,0,UMAP
44,0.0841893553560071,0.4160256131107259,0,PCA
45,0.08213909265101543,0.6855464592927941,0,t-SNE
46,0.05241101399303505,0.378593615863665,0,UMAP
47,0.17018897962073282,0.28181022046650955,0,PCA
48,0.5444853883694667,0.13779513551384676,0,t-SNE
49,0.9143557183146134,0.8563091129761771,0,UMAP
50,0.07224606864365075,0.12897645469141314,0,PCA
51,0.29041523132455027,0.06342222692316096,1,t-SNE
52,0.6083749675706662,0.9881982342543936,1,UMAP
53,0.09071656044581858,0.22797772974884917,1,PCA
54,0.929380024520809,0.5774667063552725,1,t-SNE
55,0.7322765324480585,0.08780650501246795,1,UMAP
56,0.00014006300679150763,0.7135788931227384,1,PCA
57,0.913314431229333,0.6013465776270709,0,t-SNE
58,0.7497882879226637,0.061132692776928066,0,UMAP
59,0.0001947219454688509,0.5049110243118307,0,PCA
60,0.599898442102301,0.25618519988429567,1,t-SNE
61,0.9915493943445953,0.8088125991260542,1,UMAP
62,0.060705326371855474,0.14322484647779002,1,PCA
63,0.6022986910538118,0.35963389165512394,0,t-SNE
64,0.9445809587831006,0.7491621709684522,0,UMAP
65,0.05610409906340172,0.754950545606603,0,PCA
66,0.28637684111801315,0.04513488659591497,0,t-SNE
67,0.5934630978329665,0.9782113307961031,0,UMAP
68,0.09023614308124286,0.1290041516864919,0,PCA
69,0.08392639195143359,0.2559022568425739,0,t-SNE
70,0.18331164882001283,0.7982779451782707,0,UMAP
71,0.11019367735103561,0.3374776171131725,0,PCA
72,0.6193493174710214,0.6114279273790408,1,t-SNE
73,0.9936721071127972,0.26758993457680424,1,UMAP
74,0.040234861306165985,0.0925984060976604,1,PCA
75,0.21128219485435656,0.9109294095501679,1,t-SNE
76,0.02821610450455514,0.07806590562158172,1,UMAP
77,0.24014195260036375,0.4255550757372014,1,PCA
78,0.5547084524125139,0.14278116021338377,0,t-SNE
79,0.9238573224545874,0.8436677979063387,0,UMAP
80,0.07023967492081704,0.1123634199807367,0,PCA
81,0.894639793130622,0.7586865856552774,1,t-SNE
82,0.8795188613749563,0.03990981388850867,1,UMAP
83,0.00026039535366087496,0.12060525943844844,1,PCA
84,0.06344432590910115,0.6273029364439494,0,t-SNE
85,0.05054765116729498,0.42584359898619895,0,UMAP
86,0.1602003156835214,0.2807059679908243,0,PCA
87,0.0005950230193478845,0.4746345667622093,0,t-SNE
88,0.05119805947611816,0.5656268528017152,0,UMAP
89,0.14023925510941593,0.07848970468353356,0,PCA
90,0.9120875156141668,0.663218368879917,0,t-SNE
