,X,Y,Class,Method
0,0.9113677763588848,0.6468728770601512,0,t-SNE
1,0.9774297461256013,0.8089123316178881,0,UMAP
2,0.16141469368791983,0.34873994462119057,0,PCA
3,0.32712668414022883,0.3544308032623454,1,t-SNE
4,0.41689724725548105,0.5162577548668877,1,UMAP
5,0.6135185961696333,0.5609298497080832,1,PCA
6,0.1287677019310055,0.7683971446315505,9,t-SNE
7,0.20410820544648822,0.6161084745323078,9,UMAP
8,0.5198153387316388,0.05615113624806617,9,PCA
9,0.1792677686088899,0.6780223148816915,9,t-SNE
10,0.2250909175708672,0.5574323805661023,9,UMAP
11,0.6748260161987062,0.2668970037526768,9,PCA
12,0.11299024827213516,0.27929640506916714,2,t-SNE
13,0.3995025687757184,0.9275741458809309,2,UMAP
14,0.6122762569528852,0.18632593316078244,2,PCA
15,0.6374112154296115,0.3231484667630753,4,t-SNE
16,0.15497989591619554,0.24337570198587327,4,UMAP
17,0.3231108181382716,0.8401401622011986,4,PCA
18,0.27993356124834967,0.8159119575477286,5,t-SNE
19,0.12277037501603472,0.6477921011119041,5,UMAP
20,0.5220055012679535,0.31309815446610356,5,PCA
21,0.6322962187704877,0.2814382451790295,4,t-SNE
22,0.1418470555389071,0.254667500095052,4,UMAP
23,0.4768412767125278,0.8212572681204692,4,PCA
24,0.03518064819281991,0.5795373802712516,3,t-SNE
25,0.2639736384568073,0.7456123354199711,3,UMAP
26,0.6152077862218113,0.0678034605309833,3,PCA
27,0.6593637393795396,0.9350988795720613,6,t-SNE
28,0.5001135460691059,0.046851858769581645,6,UMAP
29,0.0969797107270749,0.38053028016095086,6,PCA
30,0.11343779302486495,0.7178595745959937,9,t-SNE
31,0.22150171239722527,0.6099312191572656,9,UMAP
32,0.5471056666243699,0.17058166650138784,9,PCA
33,0.3698277511260184,0.3718192366982066,1,t-SNE
34,0.40850616599710243,0.4952740033915022,1,UMAP
35,0.8592170253884661,0.6680771747874844,1,PCA
36,0.6808735361411589,0.30429513519899587,4,t-SNE
37,0.14160354354506047,0.22188778180167956,4,UMAP
38,0.3643044601651595,0.8511464727694544,4,PCA
39,0.4981823643628701,0.2795426257331767,9,t-SNE
40,0.1321954090489529,0.3768269534641685,9,UMAP
41,0.7407362601131113,0.504490513370594,9,PCA
42,0.6472295513590769,0.9131670280131314,6,t-SNE
43,0.5062272671480439,0.02891456298604722,6,UMAP
44,0.08096836367739269,0.4924460368290545,6,PCA
45,0.5387266287033281,0.27335459499963555,9,t-SNE
46,0.1311224914035137,0.3497970402724818,9,UMAP
47,0.7225318974034286,0.6918665696374464,9,PCA
48,0.10974352404139198,0.2763537168451905,2,t-SNE
49,0.39541628475896634,0.9274689512270362,2,UMAP
50,0.5469338990076633,0.24362996834875933,2,PCA
51,0.41099239688841194,0.007653008441805942,7,t-SNE
52,0.0008791817982247152,0.3523983494304801,7,UMAP
53,0.6896463353406468,0.4402019559876079,7,PCA
54,0.32615569181272386,0.40240233743422205,1,t-SNE
55,0.39122314253565627,0.5030441828769706,1,UMAP
56,0.4141427744037569,0.6816782750844514,1,PCA
