,X,Y,Class,Method
0,0.6784522814499849,0.877028421596322,3,t-SNE
1,0.8447554505005803,0.1081568707299587,3,UMAP
2,0.21083814534131748,0.21061870141867167,3,PCA
3,0.7408890474145015,0.5892710686111926,0,t-SNE
4,0.5818004484276742,0.22071157958196122,0,UMAP
5,0.2841948333364903,0.4022880533226669,0,PCA
6,0.4708059714532158,0.8787592462665657,0,t-SNE
7,0.901085692198111,0.26620056431310146,0,UMAP
8,0.1857796702101524,0.18235032155748812,0,PCA
9,0.668072746845325,0.6223329387292189,2,t-SNE
10,0.6427426012383662,0.2675366484256308,2,UMAP
11,0.24533976592657852,0.4098119166361931,2,PCA
12,0.42723177579730826,0.7978761212691163,0,t-SNE
13,0.8439834724596043,0.33420650975470606,0,UMAP
14,0.183639689446708,0.3353533880764465,0,PCA
15,0.5762615177024865,0.6376790172972396,0,t-SNE
16,0.7003404034596571,0.3236571086589637,0,UMAP
17,0.20113346574800972,0.3876175986684998,0,PCA
18,0.9481541181656069,0.39950827223709817,2,t-SNE
19,0.2320420865976227,0.10255146937529261,2,UMAP
20,0.4526359201445119,0.3234127559316857,2,PCA
21,0.4420087575521295,0.8599988753865189,0,t-SNE
22,0.8902309705490632,0.3004464484839021,0,UMAP
23,0.17526130874354173,0.23054433118988224,0,PCA
24,0.7464369929714962,0.10542525828286281,2,t-SNE
25,0.08286938969123636,0.3587311380155691,2,UMAP
26,0.6093272633520846,0.35939280074794244,2,PCA
27,0.7347497588200028,0.10803355355227595,2,t-SNE
28,0.0815567344499511,0.3547367751062319,2,UMAP
29,0.6104798719487727,0.33737848433258333,2,PCA
30,0.532401091435714,0.6506372813161672,2,t-SNE
31,0.7330183328282242,0.37214495618119225,2,UMAP
32,0.18688064293486845,0.35524796453821017,2,PCA
33,0.04769814087012414,0.6004910243641657,2,t-SNE
34,0.7789959154583096,0.9464850979000154,2,UMAP
35,0.056227218253596944,0.19110561934164438,2,PCA
36,0.6443135519884773,0.6132816347114425,0,t-SNE
37,0.6580649520615347,0.28659717279532854,0,UMAP
38,0.23275656346856216,0.42203204710804987,0,PCA
39,0.8175358595239751,0.7436339889359964,2,t-SNE
40,0.7253045126586071,0.060745180616321864,2,UMAP
41,0.2678033938516921,0.3641916824067155,2,PCA
42,0.8216911942417089,0.5750882627568291,1,t-SNE
43,0.5411358807599193,0.18108408852568245,1,UMAP
44,0.30524701362813034,0.26867139575409893,1,PCA
45,0.533732195109754,0.7287191118290828,0,t-SNE
46,0.7853759112578516,0.3380095309989162,0,UMAP
47,0.2004243747039104,0.2871526995613508,0,PCA
48,0.6051099456149996,0.08128543815588457,1,t-SNE
49,0.03282634297509168,0.45438800790032935,1,UMAP
50,0.6580225356673677,0.251723083166562,1,PCA
51,0.9389888903834376,0.4674089960751072,0,t-SNE
52,0.2733173661764085,0.055738675630789075,0,UMAP
53,0.4265622887722192,0.2309455446648321,0,PCA
54,0.7831857618882969,0.7793152785873304,2,t-SNE
55,0.7600635330166112,0.105013262065597,2,UMAP
56,0.25914893925714766,0.3116828153662561,2,PCA
57,0.6473944339965271,0.0824190386508794,2,t-SNE
58,0.046441949412963535,0.4444365283781473,2,UMAP
59,0.6442575945809546,0.2863460641087883,2,PCA
60,0.7076273927484518,0.8822763842340897,3,t-SNE
61,0.8360288126471411,0.060310973987112465,3,UMAP
62,0.2195659870901088,0.20911476530170336,3,PCA
63,0.6234855459690923,0.6527327654117703,2,t-SNE
64,0.6927111026386237,0.28892745823778554,2,UMAP
65,0.21729549891715694,0.38659618354707526,2,PCA
66,0.7877914405001218,0.17083451803201055,1,t-SNE
67,0.060240110873523656,0.22889648831419715,1,UMAP
68,0.5914699427767585,0.29121647137771234,1,PCA
69,0.6056699233923054,0.041449921946959956,1,t-SNE
70,0.038947618411353524,0.4996658310621348,1,UMAP
71,0.6745201473630842,0.3238262241113755,1,PCA
72,0.2585067344807251,0.7446256111014851,3,t-SNE
73,0.8725322490096934,0.5799610834560919,3,UMAP
74,0.13265857602436232,0.29940721910416207,3,PCA
75,0.6873248140470295,0.19230775097380276,1,t-SNE
76,0.040823075070929304,0.30006364119120515,1,UMAP
77,0.6063973946075718,0.2370977133279923,1,PCA
78,0.7017012514147655,0.8436496007807653,3,t-SNE
79,0.8164425205321206,0.11674897810433342,3,UMAP
80,0.22374123848027144,0.27566321672506566,3,PCA
81,0.7299814187267868,0.12051177498759857,1,t-SNE
82,0.07007182319079391,0.3518872955107092,1,UMAP
83,0.6161743616792755,0.3024624143844151,1,PCA
