,X,Y,Class,Method
0,0.5222499567293084,0.5069544989335433,3,t-SNE
1,0.4658243251383257,0.6228645799534793,3,UMAP
2,0.3690787136276922,0.5249205308749556,3,PCA
3,0.7969665039935716,0.5072985608253309,1,t-SNE
4,0.004838367943122701,0.6286918663847767,1,UMAP
5,0.7522708998005846,0.5231067704631974,1,PCA
6,0.8147745736945694,0.5639974293050615,1,t-SNE
7,0.04084671139322521,0.6454334178782181,1,UMAP
8,0.9013753049248787,0.557250374895238,1,PCA
9,0.520528141698917,0.19205200973197167,5,t-SNE
10,0.3637439720813133,0.322204663069307,5,UMAP
11,0.3184270874997819,0.5509941890631271,5,PCA
12,0.08401444308616118,0.6564259030561104,4,t-SNE
13,0.7336757151689203,0.16469633062339284,4,UMAP
14,0.20470073340025025,0.18355834304265428,4,PCA
15,0.20287745164165397,0.5316429619399071,3,t-SNE
16,0.5600965493401149,0.19398747083304824,3,UMAP
17,0.4844382290634075,0.24973468874048688,3,PCA
18,0.1552668215643967,0.7908333458771126,2,t-SNE
19,0.7462700813247388,0.4574024035587826,2,UMAP
20,0.14133639277093038,0.27499290972735113,2,PCA
21,0.44588333899333177,0.9166631168874393,2,t-SNE
22,0.5884341354125678,0.9577801496832441,2,UMAP
23,0.09901422727706108,0.5622091008488918,2,PCA
24,0.2649650130730456,0.5133464976436161,4,t-SNE
25,0.5223159607104744,0.2286056234541844,4,UMAP
26,0.3367000277158321,0.22147552838185205,4,PCA
27,0.4029217504778103,0.7536151356288611,2,t-SNE
28,0.5709849656219648,0.7056567921496714,2,UMAP
29,0.22129011685697925,0.4686459554637784,2,PCA
30,0.2532611016562977,0.8535727766467285,2,t-SNE
31,0.7081082221088091,0.6773890008742711,2,UMAP
32,0.11504973101692037,0.37720881749967744,2,PCA
33,0.37439299059307046,0.7482142771222959,2,t-SNE
34,0.5860696621593475,0.6748012608141155,2,UMAP
35,0.1797152527209952,0.42124340079528927,2,PCA
36,0.24816228960343745,0.5577766242160156,3,t-SNE
37,0.5590249984341609,0.2762029754155544,3,UMAP
38,0.3404168555503085,0.28031098454998205,3,PCA
39,0.9471266589229885,0.4317735890333848,1,t-SNE
40,0.08131810838243875,0.5018689379547826,1,UMAP
41,0.9792561550854403,0.2975602906154429,1,PCA
42,0.22351622210873132,0.5243341645766743,3,t-SNE
43,0.5554390582908708,0.1939751553356699,3,UMAP
44,0.47283678637255366,0.25889743310574265,3,PCA
45,0.2308121621799615,0.873111938642511,4,t-SNE
46,0.7122356503956253,0.702662102411284,4,UMAP
47,0.11097749451565855,0.366486831070287,4,PCA
48,0.26645301330570237,0.023978291507222638,6,t-SNE
49,0.9595263179345668,0.8590032723482248,6,UMAP
50,0.04131237168473212,0.37160923317636274,6,PCA
51,0.3988642848243874,0.8704730879428706,2,t-SNE
52,0.6232850128368839,0.844256648420066,2,UMAP
53,0.14526260550064646,0.496910203826324,2,PCA
54,0.24455413625718203,0.049639597720331,6,t-SNE
55,0.9569638109856875,0.8199156061164616,6,UMAP
56,0.052085054273255604,0.3155151790595816,6,PCA
57,0.8278613547832975,0.5368815463354779,1,t-SNE
58,0.04706339235972401,0.6529167726868794,1,UMAP
59,0.835388053593596,0.49010390888895616,1,PCA
60,0.4969728541211159,0.5520031409697301,3,t-SNE
61,0.4456890974181186,0.6067848249647017,3,UMAP
62,0.5034034829766751,0.4345252189793852,3,PCA
63,0.9701288630798508,0.45812662766573886,1,t-SNE
64,0.08575561402020876,0.4251845214608953,1,UMAP
65,0.9485608573163236,0.24316134530518146,1,PCA
66,0.44212161849666276,0.2620981221366248,5,t-SNE
67,0.347390037449777,0.14754635460631682,5,UMAP
68,0.38840645301871723,0.30889505566208153,5,PCA
69,0.3923352943472425,0.9753046604459231,0,t-SNE
70,0.6543467843658232,0.9886811536245047,0,UMAP
71,0.07409141904855107,0.5498837962012775,0,PCA
72,0.5315335894356756,0.5699096491430582,3,t-SNE
73,0.4409838901845562,0.6407986569907048,3,UMAP
74,0.5702508334657794,0.5988169460504418,3,PCA
75,0.23185194773295206,0.5499687670927387,3,t-SNE
76,0.5602518315073202,0.2416124896023399,3,UMAP
77,0.3650991910743468,0.2702799603244814,3,PCA
78,0.2817155891663642,0.39006337779510897,5,t-SNE
79,0.4645930061983254,0.18533309953983534,5,UMAP
80,0.37292367578538577,0.1287071760947966,5,PCA
81,0.1307977238468295,0.7757559363381048,0,t-SNE
82,0.7526530484115499,0.40056335003576016,0,UMAP
83,0.15275867549560207,0.24455903585014355,0,PCA
84,0.506156965244038,0.5047880001585592,3,t-SNE
85,0.46810212938386253,0.6187699354422489,3,UMAP
86,0.3556826784167738,0.43826682060187316,3,PCA
87,0.99082790235973,0.47314312630388167,1,t-SNE
88,0.08536748820526069,0.39520212551705175,1,UMAP
89,0.8999149492113048,0.15791158256491863,1,PCA
90,0.5309087473580911,0.5727429495756399,3,t-SNE
91,0.437369006132695,0.6470310307042144,3,UMAP
92,0.5876734571626221,0.590172584362004,3,PCA
93,0.27466601611929425,0.850075953504175,2,t-SNE
94,0.6961502496801641,0.7114767043539546,2,UMAP
95,0.13823676749271985,0.3937726923792202,2,PCA
96,0.5072996861027026,0.8426823556167211,0,t-SNE
97,0.5307605722610027,0.8340377783480035,0,UMAP
98,0.16767803615337706,0.589189846359926,0,PCA
99,0.49478172780908347,0.2137085911263935,5,t-SNE
100,0.36103549652383715,0.25671680121921703,5,UMAP
101,0.29502324933296653,0.4529294185662245,5,PCA
102,0.7875301298749111,0.5453321365096331,1,t-SNE
103,0.01627936997227042,0.6745647688155071,1,UMAP
104,0.8193684564467043,0.6157671200053842,1,PCA
105,0.8317300788563793,0.5509459321097108,1,t-SNE
106,0.0462346588973076,0.6414498389145862,1,UMAP
107,0.8649474848957172,0.49967130080392846,1,PCA
108,0.7852523010602517,0.5026825860948739,1,t-SNE
109,0.002296052077561339,0.6263179143162619,1,UMAP
110,0.7231787928318565,0.5458744242738585,1,PCA
111,0.2955818972505458,0.27546742205380054,5,t-SNE
112,0.47156137890789235,0.002172953247228493,5,UMAP
113,0.4421969173957025,0.05317794289676414,5,PCA
114,0.2397981666438615,0.10659110794208398,6,t-SNE
115,0.9479259224740317,0.7552561229444907,6,UMAP
116,0.2020051008509518,0.3286330334638566,6,PCA
117,0.1383653921794866,0.7773725830472873,0,t-SNE
118,0.7512110903964164,0.4093451501248365,0,UMAP
119,0.1564166978307883,0.25977937355343594,0,PCA
120,0.258547315982548,0.7882272487880833,2,t-SNE
121,0.698556341288795,0.6242148601288916,2,UMAP
122,0.1709409558850646,0.3865815062843545,2,PCA
123,0.05829622513214122,0.6256620522185251,4,t-SNE
124,0.7064008393796699,0.12658298817285946,4,UMAP
125,0.22857779539495848,0.09942480115334082,4,PCA
126,0.3410849138531587,0.018229238283002713,6,t-SNE
127,0.9139742974626812,0.9669543770677171,6,UMAP
128,0.05362788364085069,0.5446811975793903,6,PCA
129,0.40619540939552223,0.8127565690301545,3,t-SNE
130,0.6732293618658688,0.9329421598359506,3,UMAP
131,0.15341697306699548,0.55982354709568,3,PCA
132,0.41828324875828116,0.9312279677342503,2,t-SNE
133,0.6175615150010384,0.9805963310238618,2,UMAP
134,0.08828730343191157,0.5246582128752624,2,PCA
135,0.16034138511245724,0.7853928034137561,2,t-SNE
136,0.7470409761366119,0.45639714031997813,2,UMAP
137,0.1476945529758812,0.2811730934866073,2,PCA
138,0.3877562819235896,0.9856271682989544,0,t-SNE
139,0.6598934322863738,0.9828532535713974,0,UMAP
140,0.06166971400356763,0.5488736517743261,0,PCA
141,0.22585236616063956,0.5844571658477307,4,t-SNE
142,0.5547958655254371,0.2718462390344168,4,UMAP
143,0.29450951425635097,0.23162276848430885,4,PCA
144,0.8062424029575441,0.4855256161044647,1,t-SNE
145,0.004868448536637149,0.58175394256319,1,UMAP
146,0.7145844294745021,0.4620424648301354,1,PCA
147,0.2802008883894896,0.034363437329872626,6,t-SNE
148,0.945551503520216,0.8950656323428732,6,UMAP
149,0.026796139499187965,0.3881409307966842,6,PCA
150,0.50248802951615,0.5457105176853826,3,t-SNE
151,0.44797487601775793,0.6040419139436966,3,UMAP
152,0.47878064046517216,0.45856935966570767,3,PCA
153,0.06843197929870504,0.6871426098827353,2,t-SNE
154,0.7478664880161612,0.19194228010582542,2,UMAP
155,0.17389091594843153,0.14578898551686892,2,PCA
156,0.3604565746991101,0.4341508026113367,3,t-SNE
157,0.5271541788125336,0.19191136217884058,3,UMAP
158,0.48459673294893957,0.22719395487710953,3,PCA
159,0.5023339286569515,0.840265452564186,0,t-SNE
160,0.5298636798447885,0.82847237924601,0,UMAP
161,0.17634580799446267,0.5838613148780587,0,PCA
162,0.38199293194351,0.9873829737109014,0,t-SNE
163,0.6615644785575939,0.9795458104852508,0,UMAP
164,0.056322467849915736,0.5362129036988674,0,PCA
165,0.42824891094204914,0.3185557900151015,5,t-SNE
166,0.4032654165289377,0.14891748715797204,5,UMAP
167,0.25627159551282774,0.28266316923235923,5,PCA
168,0.954126622227992,0.481148205850351,1,t-SNE
169,0.07645898745200963,0.4358077952189431,1,UMAP
170,0.8738094822112774,0.23431416986100526,1,PCA
171,0.24186117263755214,0.08272648294068796,6,t-SNE
172,0.9515499784378709,0.7699529681489803,6,UMAP
173,0.11860186453914065,0.3265943113783601,6,PCA
174,0.3489843350631003,0.9543146282701356,4,t-SNE
175,0.6730862261898803,0.8996462222663935,4,UMAP
176,0.06132638180902139,0.4876147652783865,4,PCA
177,0.10896824908031905,0.10261538463575792,6,t-SNE
178,0.9941339845825532,0.5411812146637268,6,UMAP
179,0.17404925017380032,0.10053161252966805,6,PCA
180,0.022387573036033226,0.6705410538920051,0,t-SNE
181,0.7812758756786675,0.1666848958993829,0,UMAP
182,0.18680315101193642,0.055140426656723474,0,PCA
183,0.8233933059545425,0.5468476572737226,1,t-SNE
184,0.0445650548463245,0.6457308629766135,1,UMAP
185,0.8549839033996435,0.5164551123660176,1,PCA
186,0.5117885697140283,0.19320555923236654,5,t-SNE
187,0.36317435127809927,0.31964075737208475,5,UMAP
188,0.31024407787050995,0.5277856409440109,5,PCA
189,0.20672911717356848,0.5231570018597936,3,t-SNE
190,0.5567969648344001,0.17681428484014378,3,UMAP
191,0.4451956343954676,0.21586521007125786,3,PCA
192,0.4293612003299891,0.30311184461934315,5,t-SNE
193,0.39210060435770777,0.14061040427859328,5,UMAP
194,0.30020962576264304,0.295955286118819,5,PCA
195,0.07246603225542553,0.7345576768349559,0,t-SNE
196,0.7677990580391378,0.2728900420290032,0,UMAP
197,0.15927662106419394,0.16507222238596722,0,PCA
198,0.1982907382030319,0.45092514824429825,3,t-SNE
199,0.5320195181471014,0.11936916405288894,3,UMAP
200,0.3771878344203251,0.06639510364772438,3,PCA
201,0.3905088547725226,0.6422697881357858,0,t-SNE
202,0.5303853234124564,0.5800122039689231,0,UMAP
203,0.2849492414371553,0.45189990221719967,0,PCA
204,0.5195072071430133,0.17803523008374106,5,t-SNE
205,0.36570383700259135,0.3298889844033699,5,UMAP
206,0.2698899497803828,0.5742857898966696,5,PCA
207,0.06321669789098022,0.6288054166702899,2,t-SNE
208,0.7089554234823123,0.12280880496054458,2,UMAP
209,0.22468760344526523,0.0994377182100481,2,PCA
210,0.34635307396925824,0.30319829737727,5,t-SNE
211,0.4391942927074751,0.0445371876993329,5,UMAP
212,0.35134000403052407,0.1725343441493217,5,PCA
213,0.07629296592364065,0.6984262397738217,4,t-SNE
214,0.7441268296717671,0.19936337921401548,4,UMAP
215,0.17616256075365808,0.17281610719252055,4,PCA
216,0.3876696348058365,0.4776565528784751,2,t-SNE
217,0.4602630325950764,0.22039271537468846,2,UMAP
218,0.6262007715155979,0.912103249049756,2,PCA
219,0.3741898149593376,0.8532993590400914,2,t-SNE
220,0.638867378371761,0.8201756956415154,2,UMAP
221,0.15189927488119914,0.4786967643195843,2,PCA
222,0.30822694368985626,0.2767040474236967,5,t-SNE
223,0.46919800604998274,0.003530155507268651,5,UMAP
224,0.4342547663621199,0.09991381559019577,5,PCA
225,0.4372567672562047,0.26661496422418457,5,t-SNE
226,0.35155047759591396,0.13831649217774294,5,UMAP
227,0.38032474618085965,0.29812051941115636,5,PCA
228,0.34495816312218913,0.9501627770576937,4,t-SNE
229,0.6721582792132385,0.8946479819614996,4,UMAP
230,0.058827780230220394,0.4807380364859005,4,PCA
231,0.3606128755336131,0.95055776264765,2,t-SNE
232,0.666669188991237,0.9090308465746102,2,UMAP
233,0.062415353249096195,0.5065952772814756,2,PCA
234,0.7711997688899981,0.5123242550286172,1,t-SNE
235,0.0025479349054458034,0.651968339439911,1,UMAP
236,0.7181115171323021,0.6029616081763253,1,PCA
237,0.46138614926211435,0.17611307429229572,5,t-SNE
238,0.3854907217102319,0.24246658657000178,5,UMAP
239,0.22716929857906765,0.41258281131564467,5,PCA
240,0.2546666388466766,0.03312767273545747,6,t-SNE
241,0.9610887856250874,0.8453567969682174,6,UMAP
242,0.06332872052673699,0.3448777094979993,6,PCA
243,0.3515184636755585,0.6905782076103057,0,t-SNE
244,0.56537694842081,0.6096231810903892,0,UMAP
245,0.21648914571026678,0.3805522186160625,0,PCA
246,0.7963548938658653,0.5003740317765641,1,t-SNE
247,0.0032444336292494214,0.6210994699039603,1,UMAP
248,0.7396365914941181,0.5130440510825428,1,PCA
249,0.3188420086252979,0.28552361921570457,5,t-SNE
250,0.46345316756890964,0.015926392597473193,5,UMAP
251,0.4044880631645397,0.11950836092388237,5,PCA
252,0.5264634063276432,0.5383843844557014,3,t-SNE
253,0.4558311272670578,0.6407109521330635,3,UMAP
254,0.4881737211709481,0.5506447323406408,3,PCA
255,0.5364634675531039,0.7817837483911774,0,t-SNE
256,0.4983662454234793,0.7740905446563164,0,UMAP
257,0.28330648338623604,0.5420077271484243,0,PCA
258,0.25015987095606335,0.868527227718948,4,t-SNE
259,0.709295431585717,0.7085553693350919,4,UMAP
260,0.09642534303879452,0.380057349699279,4,PCA
261,0.8813210907654161,0.5071600711547911,1,t-SNE
262,0.03214180718511872,0.5130750145019288,1,UMAP
263,0.8320423472215709,0.38525277701623495,1,PCA
264,0.3452146643195295,0.2847786952859652,5,t-SNE
265,0.44051194234213265,0.016672987330152156,5,UMAP
266,0.3969479101757744,0.1657783721870314,5,PCA
267,0.9528934125553199,0.5069854634002459,1,t-SNE
268,0.0469086065410419,0.40500030939457576,1,UMAP
269,0.8185378944483195,0.2470892062168803,1,PCA
270,0.2617411703319302,0.5147350347119851,4,t-SNE
271,0.5210100958413411,0.22996711030159922,4,UMAP
272,0.3197451289750233,0.2230330565576281,4,PCA
273,0.22243299467463357,0.8276842257066315,0,t-SNE
274,0.7258894303312475,0.6187162166206421,0,UMAP
275,0.13091154669491836,0.3550215933548687,0,PCA
276,0.3705870824076171,0.9614886842675976,0,t-SNE
277,0.6630875005881262,0.9352903290231533,0,UMAP
278,0.08231714226280074,0.5048651367222075,0,PCA
279,0.5108976083522484,0.18118196038834827,5,t-SNE
280,0.36769551505468145,0.32737424380800695,5,UMAP
281,0.2604480545613417,0.543808001859336,5,PCA
282,0.7794256109243622,0.5161565985216467,1,t-SNE
283,0.001197829462289357,0.6370065818582475,1,UMAP
284,0.7241751723031671,0.5894666288276106,1,PCA
285,0.9520797181276464,0.46918375773169496,1,t-SNE
286,0.07447921239940791,0.44537176395773237,1,UMAP
287,0.9000178461473606,0.26551037527329113,1,PCA
288,0.36375385156797896,0.270701992421556,5,t-SNE
289,0.41611856464004876,0.01624676777402939,5,UMAP
290,0.4281469021133501,0.20838041357912454,5,PCA
291,0.011966878798118419,0.7213434710025266,4,t-SNE
292,0.7857214352736053,0.22031477463953164,4,UMAP
293,0.16298013616930776,0.08616981248344949,4,PCA
294,0.04992273709388434,0.5937472507603626,4,t-SNE
295,0.6758339554234822,0.08286456574328999,4,UMAP
296,0.2853394681838131,0.07561649344560806,4,PCA
297,0.9352361105511084,0.44991003461597556,1,t-SNE
298,0.07239777018516458,0.5241486637922181,1,UMAP
299,0.9444307448367091,0.3239333509409973,1,PCA
300,0.23069329617055284,0.5652263904625017,0,t-SNE
301,0.5647313675634255,0.26805448686080685,0,UMAP
302,0.34363467891567656,0.31161741463628745,0,PCA
303,0.3853200574045085,0.9772311201147734,0,t-SNE
304,0.6610921233347787,0.9769587809345595,0,UMAP
305,0.07389285768867332,0.5399779788374786,0,PCA
306,0.49156946554160585,0.8245476922807993,4,t-SNE
307,0.5346975244608044,0.8137383291823074,4,UMAP
308,0.21218870167563314,0.5890202093452768,4,PCA
309,0.9325281728755661,0.4729811129085378,1,t-SNE
310,0.07294461514671385,0.47540591674818505,1,UMAP
311,0.8709728074492622,0.3105507051998272,1,PCA
312,0.9801409579279177,0.43636912586395915,1,t-SNE
313,0.09473218007659273,0.43896757075479315,1,UMAP
314,0.9854984078508122,0.17419970101870064,1,PCA
315,0.007244462348416136,0.6899413551457665,4,t-SNE
316,0.7911112557909825,0.18973412434423748,4,UMAP
317,0.1531480264055248,0.01846470981063597,4,PCA
318,0.08938508410021911,0.08567814827859688,6,t-SNE
319,0.9912024565543327,0.5142109401620556,6,UMAP
320,0.05775152423571561,0.11045699091980354,6,PCA
321,0.21953613415916273,0.5417456106299327,3,t-SNE
322,0.5612803686629592,0.2087415874064652,3,UMAP
323,0.40298425361284185,0.2845829003486576,3,PCA
324,0.36228198540539086,0.7161281206477039,4,t-SNE
325,0.5694416963177158,0.6431777979313668,4,UMAP
326,0.19732873160759967,0.4114503701231853,4,PCA
327,0.10451508367768286,0.1406871751648528,6,t-SNE
328,0.9985493886634447,0.5896560350480109,6,UMAP
329,0.16107812471098745,0.05122410383913073,6,PCA
330,0.476574594986529,0.5240799792324672,3,t-SNE
331,0.4459277848673412,0.5691371353455507,3,UMAP
332,0.44971090268566516,0.3577883299043356,3,PCA
333,0.2690370197733667,0.5896505553922043,0,t-SNE
334,0.5610059722152712,0.3389302603956901,0,UMAP
335,0.25824601085720594,0.3069114519983152,0,PCA
336,0.8600557562546742,0.5275583753652943,1,t-SNE
337,0.056508923484859586,0.5723162776469459,1,UMAP
338,0.8610102489450145,0.4147964953687554,1,PCA
339,0.008279696271768222,0.7279342522913511,4,t-SNE
340,0.7840420915534891,0.2207871342496437,4,UMAP
341,0.17421542962863887,0.10323870940634386,4,PCA
342,0.2930831180338668,0.03969614007527411,6,t-SNE
343,0.9411650562248621,0.8974895461450707,6,UMAP
344,0.03990957965566344,0.41825771390543287,6,PCA
345,0.979425425636784,0.4713325954353914,1,t-SNE
346,0.0889695549930189,0.4030052149672221,1,UMAP
347,0.9022350905256132,0.21765435563075725,1,PCA
348,0.3184207965891618,0.06975870167865783,6,t-SNE
349,0.9012134578852211,0.8989473823819404,6,UMAP
350,0.14283498094243915,0.41651777031309045,6,PCA
351,0.5187997811834261,0.1903936043763767,5,t-SNE
352,0.36603105242519257,0.324009647771177,5,UMAP
353,0.31425475288899934,0.5526826837696557,5,PCA
354,0.4972029329573553,0.16180100451174362,5,t-SNE
355,0.388504039546503,0.31309036608160445,5,UMAP
356,0.2668432409013923,0.5229626210510776,5,PCA
357,0.8227626031502997,0.5547755884382579,1,t-SNE
358,0.04250451546045109,0.6407121901419783,1,UMAP
359,0.8708076844246782,0.526980669531751,1,PCA
360,0.5246192511457519,0.5595153299919647,3,t-SNE
361,0.44291870238238296,0.6427264414116265,3,UMAP
362,0.520758821785462,0.5512395549042299,3,PCA
363,0.38185355087330264,0.7215729228461333,0,t-SNE
364,0.5638951420478299,0.6745564795384256,0,UMAP
