,X,Y,Class,Method
0,0.6001562071289466,0.5598391679355679,0,t-SNE
1,0.3913029416370379,0.44078162225127826,0,UMAP
2,0.34437177578167033,0.2758502316775831,0,PCA
3,0.15513050568044845,0.963810325919949,8,t-SNE
4,0.040487999916554385,0.08565142226425304,8,UMAP
5,0.7649211912783108,0.3492767644312686,8,PCA
6,0.21764379121741634,0.20648221857430388,0,t-SNE
7,0.48391117997874744,0.14238324117429546,0,UMAP
8,0.4374642998765657,0.2459208867366291,0,PCA
9,0.9232112528945244,0.3510921871733634,6,t-SNE
10,0.5066862133200615,0.6556433815736767,6,UMAP
11,0.27704407596028624,0.405592016955723,6,PCA
12,0.2947419209128733,0.9618454445170386,1,t-SNE
13,0.007395765791495368,0.21576975368932855,1,UMAP
14,0.7162862715863519,0.18363399521288976,1,PCA
15,0.6289153815160556,0.9864535993021586,3,t-SNE
16,0.1246554863196471,0.8841873320509338,3,UMAP
17,0.9120177815933406,0.6230922686647589,3,PCA
18,0.3359331693730704,0.09542250063355656,5,t-SNE
19,0.6944689242546342,0.16859840044632735,5,UMAP
20,0.31812544768794404,0.3210225986556772,5,PCA
21,0.4368653398203599,0.03692866744116324,5,t-SNE
22,0.7793200076574156,0.17168370957785983,5,UMAP
23,0.26166813991250293,0.33594024655715043,5,PCA
24,0.03142388294032378,0.9771511945172326,3,t-SNE
25,0.05322051501962882,0.01611722477960076,3,UMAP
26,0.9253162992650534,0.3922355866342554,3,PCA
27,0.0930116008502509,0.6681098730234369,7,t-SNE
28,0.246683471787141,0.19194378955739927,7,UMAP
29,0.48826687699844556,0.1040434276350202,7,PCA
30,0.28387674856724365,0.0871633241982182,5,t-SNE
31,0.6313820882943403,0.16771482322477205,5,UMAP
32,0.4187374141538394,0.32239293554839277,5,PCA
33,0.620081309392031,0.17566507233958395,0,t-SNE
34,0.7212137775348799,0.45540245513468836,0,UMAP
35,0.23758442046902592,0.26887209099505666,0,PCA
36,0.4418475664473291,0.025570941650660095,5,t-SNE
37,0.7810234540214256,0.17719493235801193,5,UMAP
38,0.21999377478880097,0.29349820379104113,5,PCA
39,0.859245258943435,0.8996005591824479,6,t-SNE
40,0.22439184532444156,0.9655082503042134,6,UMAP
41,0.46992393175972114,0.6397413019241915,6,PCA
42,0.4913119643308144,0.1804782305576197,7,t-SNE
43,0.7058577309805989,0.3182617686067462,7,UMAP
44,0.25047194717969146,0.32127277976760876,7,PCA
45,0.5259050791300508,0.7182293003220718,0,t-SNE
46,0.33613811479873607,0.5982450653969892,0,UMAP
47,0.44299769594542066,0.32428875680304065,0,PCA
48,0.6709720700117086,0.7953362291963233,0,t-SNE
49,0.2782855376662741,0.7613879272778405,0,UMAP
50,0.38390838134136757,0.48255801369216067,0,PCA
51,0.870740323335299,0.46563503392809047,6,t-SNE
52,0.5701468896667298,0.7211805506858977,6,UMAP
53,0.3505477556435176,0.45157785194667355,6,PCA
54,0.14782919970007008,0.8177942862897807,5,t-SNE
55,0.19684262602070668,0.0834017574565149,5,UMAP
56,0.5894561079706784,0.2738212236897768,5,PCA
57,0.6112764324645542,0.31091779487522003,7,t-SNE
58,0.5968771664246104,0.5264474800591323,7,UMAP
59,0.29468241769122694,0.30332513246385734,7,PCA
60,0.1498503898273409,0.584877875263746,6,t-SNE
61,0.36068650488910015,0.11376624074875852,6,UMAP
62,0.5141713338423195,0.17715449985505316,6,PCA
63,0.9666434434258808,0.3441166048160526,7,t-SNE
64,0.4997763573349998,0.6734403124206889,7,UMAP
65,0.28662406840187216,0.3890295988299888,7,PCA
66,0.2462752558607506,0.5889157569938551,0,t-SNE
67,0.34947525649662486,0.2082767388884822,0,UMAP
68,0.4559399371040629,0.22568704365306563,0,PCA
69,0.6467215707393968,0.23619349984416171,6,t-SNE
70,0.6647757543168393,0.49585942479409195,6,UMAP
71,0.342601154589946,0.2528187607118017,6,PCA
72,0.5908846321938855,0.7083313911569425,0,t-SNE
73,0.3504840218601085,0.6190375388954388,0,UMAP
74,0.3921242110888896,0.33338951940514205,0,PCA
75,0.7318547931930435,0.8359505273003194,6,t-SNE
76,0.2413252215537678,0.8216714864238153,6,UMAP
77,0.4530974865477419,0.48953294154665805,6,PCA
78,0.25495374243571,0.19031494119302933,5,t-SNE
79,0.5705453293128595,0.1161407749970127,5,UMAP
80,0.3977686445638159,0.18752576545550362,5,PCA
81,0.4875805590982025,0.27723933774836246,7,t-SNE
82,0.5960246934668711,0.39353304083837815,7,UMAP
83,0.310830676247298,0.31874336151029653,7,PCA
84,0.7651615207573377,0.29074761776562497,7,t-SNE
85,0.6798623226513005,0.5884231758795083,7,UMAP
86,0.22508181367078328,0.275269312397239,7,PCA
87,0.47816733285174573,0.3929124113220521,7,t-SNE
88,0.5276486969019024,0.44041837413254503,7,UMAP
89,0.3164075333177736,0.25817005907094615,7,PCA
90,0.21454908572343012,0.4877889159533039,6,t-SNE
91,0.29136312051191693,0.33353650908046056,6,UMAP
92,0.4184938754318654,0.1790213742546678,6,PCA
93,0.518555760622069,0.05007555427583693,5,t-SNE
94,0.819262854458408,0.14234357988278545,5,UMAP
95,0.24418404786290845,0.3481640744140149,5,PCA
96,0.7148471068886942,0.7505228354061776,6,t-SNE
97,0.21662995742619018,0.8641430296459934,6,UMAP
98,0.5062490121506642,0.4923041233045409,6,PCA
99,0.7785490320095461,0.2305121716593877,9,t-SNE
100,0.7344096981462436,0.5788118312177684,9,UMAP
101,0.22699304984697688,0.29169914517739787,9,PCA
102,0.5757423562240289,0.8971510201208256,2,t-SNE
103,0.13832844071588327,0.7632279752510358,2,UMAP
104,0.6232915701309709,0.3608507492736761,2,PCA
105,0.1873787442784598,0.4326904512625729,0,t-SNE
106,0.2979479983336455,0.3544697970648894,0,UMAP
107,0.41688095804764164,0.17933491572811666,0,PCA
108,0.6079468679967811,0.5610683230566522,7,t-SNE
109,0.3926506166585658,0.4567893145269527,7,UMAP
110,0.3291214948620709,0.27339877627411646,7,PCA
111,0.6589114412273646,0.6202581012038785,0,t-SNE
112,0.34375072427784636,0.5197607347752669,0,UMAP
113,0.42521473464076215,0.35981283902246314,0,PCA
114,0.7128844977332565,0.18094207021591963,7,t-SNE
115,0.7661936838759824,0.49751139977131653,7,UMAP
116,0.21481453027738487,0.3264906146549573,7,PCA
117,0.6044908105571707,0.3025644124226669,0,t-SNE
118,0.6154210388791136,0.5027763831961576,0,UMAP
119,0.28115783398962146,0.2979333860724672,0,PCA
120,0.5688129170046019,0.42922259925426814,7,t-SNE
121,0.4808624264511353,0.5363636314228458,7,UMAP
122,0.29419608914358997,0.26443135494385256,7,PCA
123,0.7672092746285928,0.3778664526186647,0,t-SNE
124,0.5985132873381205,0.4243131458331637,0,UMAP
125,0.29493349928541474,0.3384565876326945,0,PCA
126,0.7693551618896004,0.44190013376934867,0,t-SNE
127,0.5271791498482598,0.6388583235934285,0,UMAP
128,0.3192142055132997,0.3791351594954782,0,PCA
129,0.5441658765223356,0.5485628865796531,7,t-SNE
130,0.40582049083274574,0.39895823361121063,7,UMAP
131,0.3772909232585012,0.27787918333827627,7,PCA
132,0.8689068386042623,0.21114230057439876,7,t-SNE
133,0.7935680400419054,0.6289159701108158,7,UMAP
134,0.10622380882350407,0.32104186285531183,7,PCA
135,0.3581934842126626,0.2644331858831495,0,t-SNE
136,0.5798854841058241,0.232568113429809,0,UMAP
137,0.3605966253415968,0.24192879621480368,0,PCA
138,0.8546683786305762,0.38149338428143265,7,t-SNE
139,0.6147627578365733,0.6952273587512546,7,UMAP
140,0.2684544606577257,0.4070211266403457,7,PCA
141,0.39308422894100553,0.24640849546074,7,t-SNE
142,0.6088779224631774,0.2595180140339995,7,UMAP
143,0.31352273143675613,0.2652928567989247,7,PCA
144,0.5915195012771414,0.25565689214372034,7,t-SNE
145,0.6311076262711097,0.4554574533627883,7,UMAP
146,0.2553256964479698,0.2103155520616694,7,PCA
147,0.8056904054864628,0.36705846356491545,7,t-SNE
148,0.620502710075418,0.6503558848647553,7,UMAP
149,0.26867587348634636,0.3670860628785687,7,PCA
150,0.6665659922270849,0.3146042016477173,0,t-SNE
151,0.6245254553603045,0.5342833489623389,0,UMAP
152,0.2645529662909918,0.2608159605469137,0,PCA
153,0.46349337480873953,0.4291045164514933,0,t-SNE
154,0.47736547242608224,0.44163434001874413,0,UMAP
155,0.3548550038705873,0.2689631889261424,0,PCA
156,0.2185837255492611,0.7972841274936346,7,t-SNE
157,0.2655984060473559,0.04774482476482855,7,UMAP
158,0.5567591131216612,0.2921327930930983,7,PCA
159,0.7939593459783401,0.32726442206925355,0,t-SNE
160,0.6720064150811833,0.6089115816856775,0,UMAP
161,0.22444442658474292,0.32345825262601585,0,PCA
162,0.273613130675618,0.16529700050506474,5,t-SNE
163,0.6202596724763481,0.11100850843400278,5,UMAP
164,0.3758943638269722,0.1871285399344902,5,PCA
165,0.02484630704439411,0.815007641712717,0,t-SNE
166,0.18540339687660634,0.16993177276932603,0,UMAP
167,0.5971706934193655,0.17287032310200812,0,PCA
168,0.38642704977253983,0.4016350964277452,4,t-SNE
169,0.48214914084632,0.3997310985644865,4,UMAP
170,0.3644635858215821,0.2291750906628855,4,PCA
171,0.20410537092515535,0.43474425428895314,7,t-SNE
