,X,Y,Class,Method
0,0.6466983637808135,0.503552270563053,0,t-SNE
1,0.5614578583992718,0.4977216484885717,0,UMAP
2,0.019999500133235693,0.29819238811846527,0,PCA
3,0.07604211441617714,0.805623170768948,2,t-SNE
4,0.023481929850321714,0.6953663987127409,2,UMAP
5,0.0017056887779608003,0.2989367579550104,2,PCA
6,0.641775916263645,0.7434622585485011,0,t-SNE
7,0.4735430946444578,0.20879809499024224,0,UMAP
8,0.009565360298963979,0.29682925367862956,0,PCA
9,0.8238627273677577,0.49287863710129665,2,t-SNE
10,0.671543562150012,0.4107821274046675,2,UMAP
11,0.018625540373193722,0.28426686486973346,2,PCA
12,0.4052245038721498,0.6507536279904146,0,t-SNE
13,0.2833710257726757,0.6702772956660066,0,UMAP
14,0.0076487706363479735,0.301578665283988,0,PCA
15,0.8432493270536647,0.26115331647918594,0,t-SNE
16,0.7994588251986032,0.6098074624247889,0,UMAP
17,0.040106507199865554,0.300503158750532,0,PCA
18,0.08617548378510986,0.5634732237630004,2,t-SNE
19,0.10722587312456722,0.39826944176532614,2,UMAP
20,0.002515064746959693,0.2939809195585067,2,PCA
21,0.18978169984385718,0.9366192795801356,0,t-SNE
22,0.033342163931271596,0.8203281669376223,0,UMAP
23,0.0012037442937090498,0.30021354543306017,0,PCA
24,0.8294488699409911,0.20582364079858667,1,t-SNE
25,0.8358689305155429,0.6371487127044996,1,UMAP
26,0.044229070977843676,0.28869311075405113,1,PCA
27,0.08746705607567806,0.6132328398943059,1,t-SNE
28,0.0856986376117484,0.44118892004907073,1,UMAP
29,0.002504910042530971,0.2960333096981681,1,PCA
30,0.3971825718245836,0.7689543643028073,0,t-SNE
31,0.24093889322700857,0.7530379113009217,0,UMAP
32,0.005058473348308709,0.3048863076492837,0,PCA
33,0.7823247335990959,0.27823828747442503,1,t-SNE
34,0.7495697093382641,0.6190878691385048,1,UMAP
35,0.03461405276656555,0.29307237401504405,1,PCA
36,0.07061141130508775,0.843050805428222,0,t-SNE
37,0.011098093536291764,0.6791511474923962,0,UMAP
38,0.0006131867301984728,0.29810865558089683,0,PCA
39,0.792284321392639,0.8441164176913073,0,t-SNE
40,0.4962832982842849,0.11217952033881867,0,UMAP
41,0.0033063704237768984,0.2973253503480024,0,PCA
42,0.8437888341942789,0.8991062891904645,1,t-SNE
43,0.5635955963036519,0.04537745599539078,1,UMAP
44,0.006110518667384121,0.29569443504126447,1,PCA
45,0.33850417486521056,0.657939480730911,1,t-SNE
46,0.24759017291442728,0.641908759956715,1,UMAP
47,0.006599596325097842,0.3000717911954363,1,PCA
48,0.5729419860136831,0.5574804125879884,0,t-SNE
49,0.519610789144809,0.49440136119447986,0,UMAP
50,0.01763129186248426,0.3010273852881422,0,PCA
51,0.08615160951594492,0.6003454254753474,2,t-SNE
52,0.09049851458794844,0.43531848471173423,2,UMAP
53,0.0025150021109486484,0.2956193510529114,2,PCA
54,0.13182303508603677,0.6136453325492724,0,t-SNE
55,0.11761967341451696,0.4983943534807077,0,UMAP
56,0.003450668253696939,0.2970959697815579,0,PCA
57,0.6912952707485882,0.36017919803413195,1,t-SNE
58,0.6714149943038463,0.6044932031833122,1,UMAP
59,0.026540309073842572,0.2935148361197558,1,PCA
60,0.6836325930187735,0.9040094968421879,1,t-SNE
61,0.46088294740147273,0.08545817488730584,1,UMAP
62,0.004606912706781914,0.2974449000255647,1,PCA
63,0.9213493521293487,0.5736475989358665,2,t-SNE
64,0.6742835236799912,0.2490202538429582,2,UMAP
65,0.010085169680442695,0.28214721078718263,2,PCA
66,0.5003287268658332,0.5361046919314378,1,t-SNE
67,0.44556104999797086,0.5721739657117866,1,UMAP
68,0.015538563163421192,0.30262512162503963,1,PCA
69,0.10504801654625484,0.5978597734192543,2,t-SNE
70,0.08924541222138033,0.44160837520067886,2,UMAP
71,0.0026664020748333704,0.29605773980812666,2,PCA
72,0.8117555848846817,0.5913816765265442,0,t-SNE
73,0.5999466031815494,0.30904134792282645,0,UMAP
74,0.014392495080383587,0.2923294660133707,0,PCA
75,0.4181493400741263,0.7426266167604705,0,t-SNE
76,0.26832484135956225,0.7363525859251404,0,UMAP
77,0.006426402277971987,0.3046242791404987,0,PCA
78,0.7248292296630761,0.6566031943343045,1,t-SNE
79,0.5384827071101621,0.29124298428408724,1,UMAP
