,X,Y,Class,Method
0,0.5591592769119147,0.7230789585950053,3,t-SNE
1,0.5716041217138774,0.23252557715933547,3,UMAP
2,0.44659527187948445,0.24673040739181434,3,PCA
3,0.6547028153946923,0.6564294855241632,3,t-SNE
4,0.4976228792041712,0.2524478249856814,3,UMAP
5,0.5274246304280985,0.24338911176645633,3,PCA
6,0.7532494547262096,0.358590040952547,2,t-SNE
7,0.2558389972607398,0.37951144900035716,2,UMAP
8,0.705176909237899,0.350552687538176,2,PCA
9,0.2443599157727096,0.7401290204334044,4,t-SNE
10,0.8384127021931393,0.3991915534008796,4,UMAP
11,0.11231977001329041,0.12774935800918139,4,PCA
12,0.05646099014300682,0.43741455518326555,1,t-SNE
13,0.9524604440263277,0.7068249244705831,1,UMAP
14,0.06570074962896638,0.7812405145771973,1,PCA
15,0.3528175334183553,0.5117945191475983,0,t-SNE
16,0.6922784546263374,0.6864533438525269,0,UMAP
17,0.30622790878041156,0.3071924597817904,0,PCA
18,0.8454754388088168,0.4806557418082205,2,t-SNE
19,0.2836699493022401,0.29157023900868967,2,UMAP
20,0.7606801098970453,0.3729351410467279,2,PCA
21,0.7204177185448635,0.5292638774962467,3,t-SNE
22,0.38395763750577916,0.3516309284074489,3,UMAP
23,0.6296039151174414,0.301789986390885,3,PCA
24,0.2640098215167197,0.7046473125855719,4,t-SNE
25,0.8251999313723966,0.4364424619282069,4,UMAP
26,0.13835961782559303,0.20074692741488082,4,PCA
27,0.4599436217613251,0.2840516540423046,4,t-SNE
28,0.5012797072951121,0.7857855481862119,4,UMAP
29,0.5968451353342261,0.4334918121450289,4,PCA
30,0.49324640476090564,0.18594050130399892,0,t-SNE
31,0.4638267616255921,0.8546557426985482,0,UMAP
32,0.6809941614431547,0.44454540157316896,0,PCA
33,0.5088761085645742,0.8277531441878123,5,t-SNE
34,0.6482055767205113,0.14509788888607222,5,UMAP
35,0.380457356681421,0.16199883657362835,5,PCA
36,0.3593181660150141,0.4970095531327109,0,t-SNE
37,0.6933567978210295,0.678276896747232,0,UMAP
38,0.31628734549311754,0.3053137549497597,0,PCA
39,0.5836127006272043,0.2544228087866508,0,t-SNE
40,0.4613138348904103,0.7452275239314743,0,UMAP
41,0.6881973758572002,0.486150973492519,0,PCA
42,0.5426367271875469,0.8482519892629901,5,t-SNE
43,0.6125446523230124,0.12060288333897007,5,UMAP
44,0.3988041315757175,0.16321758676046008,5,PCA
45,0.8306738933308844,0.3528336337797475,3,t-SNE
