,X,Y,Class,Method
0,0.4090980290240484,0.8635220931207352,0,t-SNE
1,0.14892688770822443,0.5156110119793368,0,UMAP
2,0.44021181631903744,0.5272025735425553,0,PCA
3,0.9278319980422303,0.14902727406257343,0,t-SNE
4,0.8353006913256646,0.8609210494011846,0,UMAP
5,0.05163511988490213,0.5644940736024943,0,PCA
6,0.36519533142014976,0.9920253388603614,0,t-SNE
7,0.006288452426969293,0.6963635704393744,0,UMAP
8,0.8523196471433505,0.7135805765635139,0,PCA
9,0.7493128872750812,0.05261390320099241,0,t-SNE
10,0.9632065463034625,0.9069249339679771,0,UMAP
11,0.03527199855124161,0.48434324117150773,0,PCA
12,0.4540194069193744,0.7073511687399556,0,t-SNE
13,0.32905104034783544,0.4366441627629836,0,UMAP
14,0.27597145468561435,0.49451631759105125,0,PCA
15,0.7227186058389086,0.03754195833178775,0,t-SNE
16,0.9762596482816328,0.9126715543924573,0,UMAP
17,0.030110605006179625,0.48135591882179213,0,PCA
18,0.7554736071284518,0.3373001502002997,1,t-SNE
19,0.7533064806218528,0.6624937318344577,1,UMAP
20,0.09257721736544007,0.5552471217908188,1,PCA
21,0.40434179979544393,0.4416786135786152,0,t-SNE
22,0.6740435729094225,0.36309265907642596,0,UMAP
23,0.14065739750356587,0.4572031413322206,0,PCA
24,0.1824666202343182,0.3587671259357326,1,t-SNE
25,0.7350960716245847,0.104482739943552,1,UMAP
26,0.10077460789435153,0.42128690292928545,1,PCA
27,0.9046169039244125,0.13918265722547507,1,t-SNE
28,0.8390722576237348,0.8659956680747966,1,UMAP
29,0.04666648426910294,0.5609219756501763,1,PCA
30,0.36737487615580844,0.8437625939692928,0,t-SNE
31,0.16601850341038282,0.5504372418852672,0,UMAP
32,0.4133252028823441,0.4407254688195861,0,PCA
33,0.03253111623579219,0.34943191420334274,0,t-SNE
34,0.7375355729940605,0.03855040173246704,0,UMAP
35,0.07967897114772526,0.37293498301027206,0,PCA
36,0.6884462576965197,0.20778005478354583,0,t-SNE
37,0.9016859079680888,0.7113802752748635,0,UMAP
38,0.07148282374555869,0.5066428137990231,0,PCA
39,0.16399470919904952,0.6838748532639608,0,t-SNE
40,0.27260698402089245,0.22719864073562634,0,UMAP
41,0.2356945303664085,0.19170598099928976,0,PCA
42,0.45666173425009904,0.7438199513019463,0,t-SNE
43,0.2834052119044482,0.4608306572718416,0,UMAP
44,0.307020861802062,0.5139859759543965,0,PCA
45,0.4193281055809058,0.6039891715096388,0,t-SNE
46,0.4889558205554862,0.34971384660020866,0,UMAP
47,0.2087129579504828,0.45332735048922745,0,PCA
48,0.9814835530957421,0.08970172383330483,1,t-SNE
49,0.8570506623131967,0.9563666122837416,1,UMAP
50,0.03104703771103831,0.5520987470003482,1,PCA
51,0.40197359460038384,0.6158521073251838,0,t-SNE
52,0.466138318904175,0.34718340672175985,0,UMAP
53,0.2140093691311234,0.45656864829372834,0,PCA
54,0.6711017220724401,0.44641095017092014,0,t-SNE
55,0.6619950071833125,0.5410514355084747,0,UMAP
56,0.13375588837375324,0.5809936704340277,0,PCA
57,0.6990660089776324,0.28020464663405226,0,t-SNE
58,0.8234057703399214,0.649780740318256,0,UMAP
59,0.08161746027801899,0.5134655376194688,0,PCA
60,0.43998572412515935,0.4140917272477679,1,t-SNE
61,0.6981077244932415,0.3781858490466311,1,UMAP
62,0.1323839372366511,0.47532857001152856,1,PCA
63,0.6402566954046104,0.4326954264467493,0,t-SNE
64,0.6722692587161743,0.5304830148596198,0,UMAP
65,0.13848343540545116,0.5485862305431568,0,PCA
66,0.7034644158595168,0.017755286202816745,0,t-SNE
67,0.9978444608872666,0.9253433119418285,0,UMAP
68,0.02482058583838595,0.47864337225364945,0,PCA
69,0.6528304673572238,0.33880375103153404,1,t-SNE
70,0.7619706560700626,0.6044050410323594,1,UMAP
71,0.10246972722469597,0.5263578996855554,1,PCA
72,0.7524494256964052,0.32584544622067796,0,t-SNE
73,0.7630484665274649,0.6622333294343274,0,UMAP
74,0.08741024614214148,0.5516987620558238,0,PCA
