,X,Y,Class,Method
0,0.5489315445198365,0.22398492844926676,0,t-SNE
1,0.7371055493153197,0.21785035216579002,0,UMAP
2,0.11061109794737435,0.39240445112679834,0,PCA
3,0.6646362980816829,0.5383369203580309,0,t-SNE
4,0.7758987270604125,0.4588391421711241,0,UMAP
5,0.1013438642372409,0.45624908926829977,0,PCA
6,0.9426806906803579,0.6658873519326481,0,t-SNE
7,0.9905421024574862,0.7952649397679876,0,UMAP
8,0.04032774342323328,0.48871674578643187,0,PCA
9,0.37172823640870023,0.7648870631450533,1,t-SNE
10,0.4769105782724564,0.39551804944879276,1,UMAP
11,0.22017223598499822,0.5298628271997873,1,PCA
12,0.5394488266237557,0.5977729949552012,1,t-SNE
13,0.662588251281392,0.4028468543331224,1,UMAP
14,0.1477685212748514,0.48523792161541895,1,PCA
15,0.22665058957354095,0.7357695010237576,0,t-SNE
16,0.26166209415427394,0.30180005466013277,0,UMAP
17,0.3430573954346502,0.5366673197585416,0,PCA
18,0.5689195709489796,0.8280922516983872,0,t-SNE
19,0.6607458772141922,0.5503108356647003,0,UMAP
20,0.1285652247940634,0.5779403269611906,0,PCA
21,0.9710386030082598,0.9539165230215458,0,t-SNE
22,0.8983779217205066,0.9459742167279779,0,UMAP
23,0.027598690986175928,0.5374551650562148,0,PCA
24,0.48898961769607996,0.5101218734617936,0,t-SNE
25,0.6290591919359321,0.28057480632928866,0,UMAP
26,0.16744551906632485,0.4278476001595997,0,PCA
27,0.4546132981954234,0.4858312128508838,0,t-SNE
28,0.5956281738293733,0.28521270713578656,0,UMAP
29,0.17277307976556044,0.4305956481084427,0,PCA
30,0.9793794797543836,0.6307855107886311,0,t-SNE
31,0.9952952065553208,0.8229107169884431,0,UMAP
32,0.024767326325308592,0.4784679197334403,0,PCA
33,0.8965110233121227,0.8991816417820968,0,t-SNE
34,0.8603650018757606,0.8978259676873838,0,UMAP
35,0.046566537903754784,0.5611789863247477,0,PCA
36,0.40020374810038184,0.2115401527058352,1,t-SNE
37,0.5228276731328091,0.0,1,UMAP
38,0.1346926375972356,0.26718344866554394,1,PCA
39,0.2728016435903598,0.7029853061278084,0,t-SNE
40,0.3327953271342832,0.3180020189709952,0,UMAP
41,0.29660847707883864,0.5077568363609248,0,PCA
42,0.32425928377569846,0.4125421281753894,0,t-SNE
43,0.4321737933182229,0.12309129230819238,0,UMAP
44,0.23777464008689803,0.3322569893330215,0,PCA
45,0.6585900931083142,0.7962397056249741,0,t-SNE
46,0.7254400420516167,0.6072151375216608,0,UMAP
47,0.11270492611651195,0.5330115994683479,0,PCA
48,0.8788579881257994,0.9662756904770584,0,t-SNE
49,0.8500107875342806,0.9024516058185503,0,UMAP
50,0.046504392122355825,0.5618538378459252,0,PCA
51,0.8519664272412301,0.7758821778575675,0,t-SNE
52,0.8618806333107567,0.8110169402707149,0,UMAP
53,0.05108276146363272,0.5300947497496759,0,PCA
54,0.6687780917990238,0.5297172466664167,1,t-SNE
55,0.7767334102192239,0.460352606652285,1,UMAP
56,0.10133024197824374,0.45636580749183714,1,PCA
57,0.15385754374513,0.7102476057754754,0,t-SNE
58,0.17140237576663847,0.306240522150656,0,UMAP
59,0.4215738426984914,0.5391328204453985,0,PCA
60,0.8942249685083397,0.6446671003807711,0,t-SNE
61,0.9349268943587548,0.7962819992709437,0,UMAP
62,0.0506251531441016,0.4944795103950029,0,PCA
63,0.6289080180555795,0.4992534650624025,1,t-SNE
64,0.758060407134669,0.4262252735775286,1,UMAP
65,0.1115916570254033,0.462834117533882,1,PCA
66,0.16147375697297883,0.5345117211222339,1,t-SNE
67,0.19208913977044195,0.42269298661106797,1,UMAP
68,0.4166322868172687,0.3031687045572007,1,PCA
69,0.5875427888820951,0.126537817698749,1,t-SNE
70,0.7962865606615497,0.18268051135441,1,UMAP
71,0.09009854866126377,0.3791807370859925,1,PCA
72,0.441595869288735,0.5744919253934568,0,t-SNE
73,0.5687862326604157,0.30036105729041296,0,UMAP
74,0.18820662342595026,0.4402002598755469,0,PCA
75,0.00921556457525119,0.6708320620229022,1,t-SNE
76,7.353340005633591e-05,0.4198684130074144,1,UMAP
77,0.8606007487375189,0.57922265302281,1,PCA
78,0.5609903459958369,0.5973967822719057,0,t-SNE
79,0.6781715535277557,0.3946405468287597,0,UMAP
80,0.14267397133931428,0.48175885747097524,0,PCA
81,0.6517340152781044,0.14790706308976637,1,t-SNE
82,0.843534208133047,0.1924650654837471,1,UMAP
83,0.09057176416727455,0.41464704646046807,1,PCA
84,0.4067626321709465,0.5917481260985029,0,t-SNE
85,0.5245011971184818,0.3082247418271921,0,UMAP
86,0.2036669886406426,0.44981165716623145,0,PCA
87,0.2270733536115263,0.6666398528867788,0,t-SNE
88,0.2673399268809172,0.33531695897023406,0,UMAP
89,0.34208505559850166,0.4660740165571981,0,PCA
90,0.896337007683403,0.7815803769390796,1,t-SNE
91,0.8906189883480398,0.8667545972621308,1,UMAP
92,0.046184968082169375,0.5258606057484922,1,PCA
93,0.8380879387613056,0.8351583044963269,1,t-SNE
94,0.8422219136806439,0.8202270792882947,1,UMAP
95,0.06673016567031521,0.5390529874848067,1,PCA
96,0.9175503614255369,0.5457261962743204,1,t-SNE
97,0.9634997860678823,0.8245853147207138,1,UMAP
98,0.04048913533905277,0.4876453902336703,1,PCA
99,0.46433732505326725,0.5410684326824281,0,t-SNE
100,0.5937562780952277,0.3031027623649244,0,UMAP
101,0.17788913445829374,0.43395304541787927,0,PCA
102,0.5993965013674178,0.09282698435432946,1,t-SNE
103,0.8186764399144356,0.16160720987602778,1,UMAP
104,0.08491575103534223,0.37649749644886366,1,PCA
105,0.80407834244369,0.7855806207196936,0,t-SNE
106,0.8490478426222885,0.7474158533309352,0,UMAP
107,0.07659577028600734,0.5104371083379301,0,PCA
108,0.856761844683002,0.6610282879240827,0,t-SNE
109,0.9043182080664189,0.7582768072796673,0,UMAP
110,0.06101687957780351,0.5009638757839042,0,PCA
111,0.6118015099793231,0.12111996200408742,0,t-SNE
112,0.8168475930936798,0.17129866950821288,0,UMAP
113,0.08995327386632294,0.3799040147712712,0,PCA
114,0.5279326251855269,0.6142302137682574,1,t-SNE
115,0.6436285107652107,0.3974051754684883,1,UMAP
116,0.1528823136742813,0.4887002813760739,1,PCA
117,0.8884514421488483,0.6135498773181834,0,t-SNE
118,0.9350676357050991,0.7882552932856421,0,UMAP
119,0.05063103516766507,0.4947768138950267,0,PCA
120,0.6320137500284178,0.11484537553703866,0,t-SNE
121,0.8325222256678375,0.18421241227997037,0,UMAP
122,0.09011670047656169,0.37942073128091264,0,PCA
123,0.6443040577909291,0.011458509524289173,0,t-SNE
124,0.8522142593544633,0.155471204756085,0,UMAP
125,0.05915832436411689,0.3600639678385956,0,PCA
126,0.2398662786103014,0.7621667971667544,0,t-SNE
127,0.26219245709668737,0.26181240389552524,0,UMAP
128,0.3214568257689445,0.568903586754212,0,PCA
129,0.703623944438762,0.8666753282788449,0,t-SNE
130,0.7395408621941386,0.603087177310775,0,UMAP
131,0.09730012018035959,0.5230100204351463,0,PCA
132,0.0545277955132325,0.6819060955260642,0,t-SNE
133,0.046121413606082684,0.37572513675747116,0,UMAP
134,0.6044701061498052,0.5597187436823432,0,PCA
135,0.4861826771579851,0.6681452381318491,0,t-SNE
136,0.5979728111636985,0.38818256161856457,0,UMAP
137,0.17885989884111414,0.5044040727071742,0,PCA
