,X,Y,Class,Method
0,0.8403278629861193,0.7757627362525711,3,t-SNE
1,0.027761697459898815,0.2605328958500264,3,UMAP
2,0.001200815912971432,0.4505196056154977,3,PCA
3,0.02663615989858059,0.7001350626103953,3,t-SNE
4,0.3337662967476283,0.9550939738804347,3,UMAP
5,0.005860457135684722,0.4567465137696814,3,PCA
6,0.1326105315395898,0.3184823121012685,3,t-SNE
7,0.7835931653673734,0.6997669054542285,3,UMAP
8,0.011028250545498474,0.4583930377419425,3,PCA
9,0.23588954337200274,0.7748759873799379,3,t-SNE
10,0.2561492674028185,0.7921585942269205,3,UMAP
11,0.004212520773176201,0.4520146596774567,3,PCA
12,0.05608553783080655,0.4528200679970713,3,t-SNE
13,0.499227231360998,0.9562723844534269,3,UMAP
14,0.008343204618392356,0.45788604911626923,3,PCA
15,0.7866188646438241,0.03944503440954794,3,t-SNE
16,0.9880170520460771,0.053159522742897314,3,UMAP
17,0.06583705471227905,0.471566474893934,3,PCA
18,0.042475953529582444,0.4872550023591963,3,t-SNE
19,0.4762233364466978,0.9688611529714344,3,UMAP
20,0.007950615142164878,0.4560353513926728,3,PCA
21,0.4545110034600059,0.20948460014146092,3,t-SNE
22,0.865316747235028,0.42764366381802504,3,UMAP
23,0.02284699579109898,0.4442972603557408,3,PCA
24,0.3987808433592821,0.9139429908965677,3,t-SNE
25,0.15809233804395278,0.6406767351358531,3,UMAP
26,0.002938274868427961,0.453234748412556,3,PCA
27,0.19645322634252455,0.7863811517171921,3,t-SNE
28,0.24998212777026976,0.8296248402668598,3,UMAP
29,0.0043644314087562894,0.45321866812284045,3,PCA
30,0.26590815894043596,0.7929304736951411,3,t-SNE
31,0.24816591232246787,0.7682723798581672,3,UMAP
32,0.0036996744511360695,0.4525411223067419,3,PCA
33,0.8855976344321321,0.49606309873242277,1,t-SNE
34,0.2555787475077535,0.18672178388854915,1,UMAP
35,0.00016742351190511366,0.4519504029286555,1,PCA
36,0.782803977345689,0.826239254682396,3,t-SNE
37,0.03624565745876923,0.31475266534633184,3,UMAP
38,0.0013178564357398982,0.4531729689043389,3,PCA
39,0.6667363680377139,0.9341378016403479,3,t-SNE
40,0.05879696695373399,0.4703186708627222,3,UMAP
41,0.001836927718879439,0.45283326657549056,3,PCA
42,0.8319998349482256,0.007892775092396498,3,t-SNE
43,0.9983326247551207,0.009788012466501739,3,UMAP
44,0.09860667183403518,0.5218748271597716,3,PCA
45,0.35625251956509363,0.1623391463080886,3,t-SNE
46,0.8187695913055606,0.47778495916263863,3,UMAP
47,0.019115215427778446,0.46670608186759344,3,PCA
48,0.07961657326883981,0.5354205509401088,3,t-SNE
49,0.4514349472964255,0.9485072435789041,3,UMAP
50,0.007804190061941758,0.45376675911378606,3,PCA
51,0.16013997636904892,0.2324020146919084,3,t-SNE
52,0.8356814652682698,0.6599676625013737,3,UMAP
53,0.012721072866098537,0.462733324144204,3,PCA
54,0.6284078178049551,0.9168200530772532,3,t-SNE
55,0.08886250545804442,0.49106209176383403,3,UMAP
56,0.0020667423619955584,0.4524387321881929,3,PCA
57,0.3758853251029928,0.9374896918163316,3,t-SNE
58,0.18395955634168532,0.6510674104349703,3,UMAP
59,0.00309381732504967,0.45263140335029367,3,PCA
60,0.9362628247465281,0.6260616203792857,3,t-SNE
61,0.130283764474168,0.0822988574160406,3,UMAP
62,0.000588467768258728,0.4521109511765959,3,PCA
63,0.8015110932232425,0.8312139859140657,3,t-SNE
64,0.0379353872475357,0.3038856284731478,3,UMAP
65,0.0013306613236763135,0.45263545333085164,3,PCA
66,0.3441582804299006,0.8709090229178449,3,t-SNE
67,0.17361704412618167,0.700644011963649,3,UMAP
68,0.0031943354047759727,0.4546693833651572,3,PCA
69,0.9726252786442353,0.6006168149315627,3,t-SNE
70,0.1425245652486024,0.05771815707986999,3,UMAP
71,0.0005070859679300824,0.45160114453787176,3,PCA
72,0.8167746380357794,0.027780605795306945,3,t-SNE
73,0.9960359006675387,0.026403979013449097,3,UMAP
74,0.0797966987703755,0.46630024821157096,3,PCA
75,0.4297846556833523,0.2136497638675765,3,t-SNE
76,0.8606261708477496,0.4369947915467135,3,UMAP
77,0.02050571168986517,0.44824334129460897,3,PCA
78,0.1679456085045289,0.3263771434506565,3,t-SNE
79,0.7703248083291754,0.6773861719993651,3,UMAP
80,0.011552118659642872,0.4552064699933687,3,PCA
81,0.7747104344033033,0.05731400330617431,3,t-SNE
82,0.9853505655539928,0.06588688757429201,3,UMAP
83,0.060073305849174856,0.4627763349883369,3,PCA
84,0.6262086938961552,0.885215909136012,3,t-SNE
85,0.09777015249585519,0.4806578016403654,3,UMAP
86,0.002131166991840138,0.45143335114488137,3,PCA
87,0.4090549770674029,0.9707042197214844,3,t-SNE
88,0.18794343260225915,0.5931968781009455,3,UMAP
89,0.0028613107592384435,0.45194759887885877,3,PCA
90,0.05453332741613004,0.7138006237918594,3,t-SNE
91,0.32233442251666455,0.9494465365336544,3,UMAP
92,0.0055215547850846446,0.4561516170157127,3,PCA
93,0.164138888354185,0.7848182290338419,3,t-SNE
94,0.256275433711227,0.8646810093837938,3,UMAP
95,0.004588151903158491,0.4537166598723052,3,PCA
96,0.15814390031918218,0.33942287465396903,3,t-SNE
97,0.7632017154055792,0.6848488599954036,3,UMAP
98,0.011005428508487406,0.4548946242016577,3,PCA
99,0.872878746704179,0.4937280754587019,1,t-SNE
100,0.2560481473078674,0.19274964308782405,1,UMAP
101,0.00018534410332427843,0.45190718078080333,1,PCA
102,0.38004432574968006,0.1732138526877407,3,t-SNE
103,0.8159745661861246,0.4513567798160003,3,UMAP
104,0.018883268362791666,0.45887243038182585,3,PCA
105,0.13772143210861126,0.3526940050975089,3,t-SNE
106,0.7602564358161583,0.7052600733698849,3,UMAP
107,0.010475822816619924,0.4558613128893585,3,PCA
108,0.2604245600055929,0.7731407933986308,3,t-SNE
109,0.25379079459043763,0.7782714733884957,3,UMAP
110,0.003907782409838788,0.450926686898987,3,PCA
111,0.9303118639205415,0.4782669476342596,3,t-SNE
112,0.24296626822505515,0.12077299707265543,3,UMAP
113,7.659033589642317e-05,0.4518052482786652,3,PCA
114,0.35278743748927904,0.8633836961678495,3,t-SNE
115,0.17262974885217403,0.6958720536384965,3,UMAP
116,0.0032089637212213695,0.45450232407776014,3,PCA
117,0.05291050258516611,0.7016223461194103,3,t-SNE
118,0.3258243774111258,0.9491580745796417,3,UMAP
119,0.005553064219203286,0.4563046782579118,3,PCA
120,0.8771720026957117,0.055043847767548115,2,t-SNE
121,0.9985878771490986,0.0,2,UMAP
122,0.997581546844948,0.26142181339259335,2,PCA
123,0.20717214291935676,0.30272334979757587,3,t-SNE
124,0.7919990897594702,0.6411841557416648,3,UMAP
125,0.012581901436285391,0.4543896126736783,3,PCA
126,0.950468736484941,0.5242917533622073,3,t-SNE
127,0.20142228732514245,0.07098396051971723,3,UMAP
128,0.00025884357455547083,0.4516957651965372,3,PCA
129,0.4555691391278401,0.957920230905227,3,t-SNE
130,0.1512257521060832,0.6093671454908987,3,UMAP
131,0.0026984543859573645,0.45306759059240476,3,PCA
132,0.9997446321358319,0.6286625224640099,0,t-SNE
133,0.1148066188245972,0.06405099928571062,0,UMAP
134,0.0006699890788026859,0.4509214772750113,0,PCA
135,0.7798170377961025,0.045312109445665216,3,t-SNE
136,0.9813807179102461,0.06239090703149669,3,UMAP
137,0.06337827280875787,0.48374628258804275,3,PCA
138,0.39287447516023566,0.2094731950881472,3,t-SNE
